timestamp,log_id,level,event,module,transaction_id,session_id,user_id,client_ip,payment_provider,status,error_code,duration_ms,message
"2026-06-02T02:01:42.847Z","22","INFO","PAYMENT_REQUEST_SENT","app.services.payment_service","f0121a43-88ff-49f2-aefe-8b896e4b0803","f0cefd54-f4fb-4809-a050-90a90da3b710","","127.0.0.1","visa","STARTED","","","Payment request received"
"2026-06-02T02:01:42.861Z","23","INFO","PAYMENT_REQUEST_SENT","app.services.card_client","f0121a43-88ff-49f2-aefe-8b896e4b0803","f0cefd54-f4fb-4809-a050-90a90da3b710","","127.0.0.1","visa","SENT","","","Sending card verification to visa"
"2026-06-02T02:01:43.766Z","24","INFO","PAYMENT_REQUEST_SENT","app.services.card_client","f0121a43-88ff-49f2-aefe-8b896e4b0803","f0cefd54-f4fb-4809-a050-90a90da3b710","","127.0.0.1","visa","SUCCESS","","891","Card verification completed for visa"
"2026-06-02T02:01:43.767Z","25","ERROR","PAYMENT_DECLINED","app.services.payment_service","f0121a43-88ff-49f2-aefe-8b896e4b0803","f0cefd54-f4fb-4809-a050-90a90da3b710","","127.0.0.1","visa","FAILED","PAYMENT_DECLINED","906","technical=Card not found in provider | functional=La tarjeta fue rechazada por el proveedor"
"2026-06-02T02:08:07.131Z","26","INFO","PAYMENT_REQUEST_SENT","app.services.payment_service","68253ed4-b8da-4d2d-879f-3617c2d49a9c","6e3c02fd-70f7-4cd4-b7c5-89d6b37d3de8","","127.0.0.1","visa","STARTED","","","Payment request received"
"2026-06-02T02:08:07.137Z","27","INFO","PAYMENT_REQUEST_SENT","app.services.card_client","68253ed4-b8da-4d2d-879f-3617c2d49a9c","6e3c02fd-70f7-4cd4-b7c5-89d6b37d3de8","","127.0.0.1","visa","SENT","","","Sending card verification to visa"
"2026-06-02T02:08:07.826Z","28","INFO","PAYMENT_REQUEST_SENT","app.services.card_client","68253ed4-b8da-4d2d-879f-3617c2d49a9c","6e3c02fd-70f7-4cd4-b7c5-89d6b37d3de8","","127.0.0.1","visa","SUCCESS","","686","Card verification completed for visa"
"2026-06-02T02:08:07.827Z","29","SUCCESS","PAYMENT_AUTHORIZED","app.services.payment_service","68253ed4-b8da-4d2d-879f-3617c2d49a9c","6e3c02fd-70f7-4cd4-b7c5-89d6b37d3de8","","127.0.0.1","visa","SUCCESS","","686","Payment authorized by card provider"
"2026-06-02T02:08:07.830Z","30","SUCCESS","PAYMENT_CAPTURED","app.services.payment_service","68253ed4-b8da-4d2d-879f-3617c2d49a9c","6e3c02fd-70f7-4cd4-b7c5-89d6b37d3de8","","127.0.0.1","visa","SUCCESS","","686","Payment captured and persisted"
"2026-06-02T02:13:52.673Z","31","INFO","PAYMENT_REQUEST_SENT","app.services.payment_service","2c0d3b23-e623-4b5f-b5e2-fe03247b1af4","cb2691af-e9e5-48bf-b6bf-e06a6dc07b16","","127.0.0.1","mastercard","STARTED","","","Payment request received"
"2026-06-02T02:13:52.676Z","32","INFO","PAYMENT_REQUEST_SENT","app.services.card_client","2c0d3b23-e623-4b5f-b5e2-fe03247b1af4","cb2691af-e9e5-48bf-b6bf-e06a6dc07b16","","127.0.0.1","mastercard","SENT","","","Sending card verification to mastercard"
"2026-06-02T02:13:53.583Z","33","INFO","PAYMENT_REQUEST_SENT","app.services.card_client","2c0d3b23-e623-4b5f-b5e2-fe03247b1af4","cb2691af-e9e5-48bf-b6bf-e06a6dc07b16","","127.0.0.1","mastercard","SUCCESS","","906","Card verification completed for mastercard"
"2026-06-02T02:13:53.583Z","34","SUCCESS","PAYMENT_AUTHORIZED","app.services.payment_service","2c0d3b23-e623-4b5f-b5e2-fe03247b1af4","cb2691af-e9e5-48bf-b6bf-e06a6dc07b16","","127.0.0.1","mastercard","SUCCESS","","922","Payment authorized by card provider"
"2026-06-02T02:13:53.599Z","35","SUCCESS","PAYMENT_CAPTURED","app.services.payment_service","2c0d3b23-e623-4b5f-b5e2-fe03247b1af4","cb2691af-e9e5-48bf-b6bf-e06a6dc07b16","","127.0.0.1","mastercard","SUCCESS","","922","Payment captured and persisted"
"2026-06-02T02:15:48.583Z","36","INFO","PAYMENT_REQUEST_SENT","app.services.payment_service","fdad1037-7f76-4b2a-8ad8-3a15e5f608d7","0627db03-8183-4bc1-8122-1fd9bd098853","","127.0.0.1","visa","STARTED","","","Payment request received"
"2026-06-02T02:15:48.587Z","37","INFO","PAYMENT_REQUEST_SENT","app.services.card_client","fdad1037-7f76-4b2a-8ad8-3a15e5f608d7","0627db03-8183-4bc1-8122-1fd9bd098853","","127.0.0.1","visa","SENT","","","Sending card verification to visa"
"2026-06-02T02:15:49.456Z","38","INFO","PAYMENT_REQUEST_SENT","app.services.card_client","fdad1037-7f76-4b2a-8ad8-3a15e5f608d7","0627db03-8183-4bc1-8122-1fd9bd098853","","127.0.0.1","visa","SUCCESS","","875","Card verification completed for visa"
"2026-06-02T02:15:49.456Z","39","SUCCESS","PAYMENT_AUTHORIZED","app.services.payment_service","fdad1037-7f76-4b2a-8ad8-3a15e5f608d7","0627db03-8183-4bc1-8122-1fd9bd098853","","127.0.0.1","visa","SUCCESS","","875","Payment authorized by card provider"
"2026-06-02T02:15:49.468Z","40","SUCCESS","PAYMENT_CAPTURED","app.services.payment_service","fdad1037-7f76-4b2a-8ad8-3a15e5f608d7","0627db03-8183-4bc1-8122-1fd9bd098853","","127.0.0.1","visa","SUCCESS","","875","Payment captured and persisted"
"2026-06-02T02:18:09.203Z","41","INFO","PAYMENT_REQUEST_SENT","app.services.payment_service","4d4b2f3d-749b-4efc-aedd-dbce281bf39e","8593992d-ea05-4194-bbf9-8fdd937e5d1c","","127.0.0.1","visa","STARTED","","","Payment request received"
"2026-06-02T02:18:09.207Z","42","INFO","PAYMENT_REQUEST_SENT","app.services.card_client","4d4b2f3d-749b-4efc-aedd-dbce281bf39e","8593992d-ea05-4194-bbf9-8fdd937e5d1c","","127.0.0.1","visa","SENT","","","Sending card verification to visa"
"2026-06-02T02:18:10.180Z","43","INFO","PAYMENT_REQUEST_SENT","app.services.card_client","4d4b2f3d-749b-4efc-aedd-dbce281bf39e","8593992d-ea05-4194-bbf9-8fdd937e5d1c","","127.0.0.1","visa","SUCCESS","","968","Card verification completed for visa"
"2026-06-02T02:18:10.180Z","44","SUCCESS","PAYMENT_AUTHORIZED","app.services.payment_service","4d4b2f3d-749b-4efc-aedd-dbce281bf39e","8593992d-ea05-4194-bbf9-8fdd937e5d1c","","127.0.0.1","visa","SUCCESS","","984","Payment authorized by card provider"
"2026-06-02T02:18:10.180Z","45","SUCCESS","PAYMENT_CAPTURED","app.services.payment_service","4d4b2f3d-749b-4efc-aedd-dbce281bf39e","8593992d-ea05-4194-bbf9-8fdd937e5d1c","","127.0.0.1","visa","SUCCESS","","984","Payment captured and persisted"
"2026-06-02T02:22:03.525Z","46","INFO","PAYMENT_REQUEST_SENT","app.services.payment_service","981142c7-d45d-49bd-9629-e36b430630f7","05976a72-ab0d-4f85-a80d-06e27c8789f7","","127.0.0.1","mastercard","STARTED","","","Payment request received"
"2026-06-02T02:22:03.525Z","47","INFO","PAYMENT_REQUEST_SENT","app.services.card_client","981142c7-d45d-49bd-9629-e36b430630f7","05976a72-ab0d-4f85-a80d-06e27c8789f7","","127.0.0.1","mastercard","SENT","","","Sending card verification to mastercard"
"2026-06-02T02:22:04.431Z","48","INFO","PAYMENT_REQUEST_SENT","app.services.card_client","981142c7-d45d-49bd-9629-e36b430630f7","05976a72-ab0d-4f85-a80d-06e27c8789f7","","127.0.0.1","mastercard","SUCCESS","","906","Card verification completed for mastercard"
"2026-06-02T02:22:04.431Z","49","SUCCESS","PAYMENT_AUTHORIZED","app.services.payment_service","981142c7-d45d-49bd-9629-e36b430630f7","05976a72-ab0d-4f85-a80d-06e27c8789f7","","127.0.0.1","mastercard","SUCCESS","","906","Payment authorized by card provider"
"2026-06-02T02:22:04.442Z","50","SUCCESS","PAYMENT_CAPTURED","app.services.payment_service","981142c7-d45d-49bd-9629-e36b430630f7","05976a72-ab0d-4f85-a80d-06e27c8789f7","","127.0.0.1","mastercard","SUCCESS","","906","Payment captured and persisted"
"2026-06-02T02:25:23.020Z","51","INFO","PAYMENT_REQUEST_SENT","app.services.payment_service","e4b5c78b-569a-43a7-a52a-e1cec9b151ef","d325c545-6124-4df5-9802-ba09a89e4496","","127.0.0.1","visa","STARTED","","","Payment request received"
"2026-06-02T02:25:23.024Z","52","INFO","PAYMENT_REQUEST_SENT","app.services.card_client","e4b5c78b-569a-43a7-a52a-e1cec9b151ef","d325c545-6124-4df5-9802-ba09a89e4496","","127.0.0.1","visa","SENT","","","Sending card verification to visa"
"2026-06-02T02:25:23.678Z","53","INFO","PAYMENT_REQUEST_SENT","app.services.card_client","e4b5c78b-569a-43a7-a52a-e1cec9b151ef","d325c545-6124-4df5-9802-ba09a89e4496","","127.0.0.1","visa","SUCCESS","","656","Card verification completed for visa"
"2026-06-02T02:25:23.679Z","54","ERROR","PAYMENT_DECLINED","app.services.payment_service","e4b5c78b-569a-43a7-a52a-e1cec9b151ef","d325c545-6124-4df5-9802-ba09a89e4496","","127.0.0.1","visa","FAILED","PAYMENT_DECLINED","656","technical=Card not found in provider | functional=La tarjeta fue rechazada por el proveedor"
"2026-06-02T02:27:31.619Z","55","INFO","PAYMENT_REQUEST_SENT","app.services.payment_service","06cbe70c-3529-4b07-b592-8ccdf433f997","fce05bde-8a8d-4427-83cc-2e4cb9eaf0aa","","127.0.0.1","visa","STARTED","","","Payment request received"
"2026-06-02T02:27:31.619Z","56","INFO","PAYMENT_REQUEST_SENT","app.services.card_client","06cbe70c-3529-4b07-b592-8ccdf433f997","fce05bde-8a8d-4427-83cc-2e4cb9eaf0aa","","127.0.0.1","visa","SENT","","","Sending card verification to visa"
"2026-06-02T02:27:32.263Z","57","INFO","PAYMENT_REQUEST_SENT","app.services.card_client","06cbe70c-3529-4b07-b592-8ccdf433f997","fce05bde-8a8d-4427-83cc-2e4cb9eaf0aa","","127.0.0.1","visa","SUCCESS","","641","Card verification completed for visa"
"2026-06-02T02:27:32.264Z","58","ERROR","PAYMENT_DECLINED","app.services.payment_service","06cbe70c-3529-4b07-b592-8ccdf433f997","fce05bde-8a8d-4427-83cc-2e4cb9eaf0aa","","127.0.0.1","visa","FAILED","PAYMENT_DECLINED","641","technical=Card not found in provider | functional=La tarjeta fue rechazada por el proveedor"
"2026-06-02T02:27:44.063Z","59","INFO","PAYMENT_REQUEST_SENT","app.services.payment_service","a9993e7a-c905-4ec1-b5d4-4cc5aadc649d","e0a2b4e2-d58e-4713-ab48-e7ed1f2e77b1","","127.0.0.1","visa","STARTED","","","Payment request received"
"2026-06-02T02:27:44.067Z","60","INFO","PAYMENT_REQUEST_SENT","app.services.card_client","a9993e7a-c905-4ec1-b5d4-4cc5aadc649d","e0a2b4e2-d58e-4713-ab48-e7ed1f2e77b1","","127.0.0.1","visa","SENT","","","Sending card verification to visa"
"2026-06-02T02:27:44.669Z","61","INFO","PAYMENT_REQUEST_SENT","app.services.card_client","a9993e7a-c905-4ec1-b5d4-4cc5aadc649d","e0a2b4e2-d58e-4713-ab48-e7ed1f2e77b1","","127.0.0.1","visa","SUCCESS","","594","Card verification completed for visa"
"2026-06-02T02:27:44.669Z","62","ERROR","PAYMENT_DECLINED","app.services.payment_service","a9993e7a-c905-4ec1-b5d4-4cc5aadc649d","e0a2b4e2-d58e-4713-ab48-e7ed1f2e77b1","","127.0.0.1","visa","FAILED","PAYMENT_DECLINED","609","technical=Card not found in provider | functional=La tarjeta fue rechazada por el proveedor"
"2026-06-02T02:35:14.795Z","63","INFO","PAYMENT_REQUEST_SENT","app.services.payment_service","73d877a7-bb43-4dc1-9ea3-84196773c2a6","6d964e56-b3d5-495b-a5e5-a3cd00cf1f6e","","127.0.0.1","visa","STARTED","","","Payment request received"
"2026-06-02T02:35:14.806Z","64","INFO","PAYMENT_REQUEST_SENT","app.services.card_client","73d877a7-bb43-4dc1-9ea3-84196773c2a6","6d964e56-b3d5-495b-a5e5-a3cd00cf1f6e","","127.0.0.1","visa","SENT","","","Sending card verification to visa"
"2026-06-02T02:35:15.811Z","65","INFO","PAYMENT_REQUEST_SENT","app.services.card_client","73d877a7-bb43-4dc1-9ea3-84196773c2a6","6d964e56-b3d5-495b-a5e5-a3cd00cf1f6e","","127.0.0.1","visa","SUCCESS","","1000","Card verification completed for visa"
"2026-06-02T02:35:15.812Z","66","ERROR","PAYMENT_DECLINED","app.services.payment_service","73d877a7-bb43-4dc1-9ea3-84196773c2a6","6d964e56-b3d5-495b-a5e5-a3cd00cf1f6e","","127.0.0.1","visa","FAILED","PAYMENT_DECLINED","1015","technical=Card not found in provider | functional=La tarjeta fue rechazada por el proveedor"
"2026-06-02T02:42:02.706Z","67","INFO","PAYMENT_REQUEST_SENT","app.services.payment_service","c6573892-7d2f-4c36-a905-1d9e26a35113","70fe764a-a7e4-4f9c-bdd6-4a0fb10a46b9","","127.0.0.1","visa","STARTED","","","Payment request received"
"2026-06-02T02:42:02.722Z","68","INFO","PAYMENT_REQUEST_SENT","app.services.card_client","c6573892-7d2f-4c36-a905-1d9e26a35113","70fe764a-a7e4-4f9c-bdd6-4a0fb10a46b9","","127.0.0.1","visa","SENT","","","Sending card verification to visa"
"2026-06-02T02:42:03.362Z","69","INFO","PAYMENT_REQUEST_SENT","app.services.card_client","c6573892-7d2f-4c36-a905-1d9e26a35113","70fe764a-a7e4-4f9c-bdd6-4a0fb10a46b9","","127.0.0.1","visa","SUCCESS","","640","Card verification completed for visa"
"2026-06-02T02:42:03.362Z","70","ERROR","PAYMENT_DECLINED","app.services.payment_service","c6573892-7d2f-4c36-a905-1d9e26a35113","70fe764a-a7e4-4f9c-bdd6-4a0fb10a46b9","","127.0.0.1","visa","FAILED","PAYMENT_DECLINED","655","technical=Card not found in provider | functional=La tarjeta fue rechazada por el proveedor"
"2026-06-02T02:48:22.031Z","71","INFO","PAYMENT_REQUEST_SENT","app.services.payment_service","ce09d926-8853-4d7a-88bd-2c40a424b804","7d6cccb5-8ebb-426d-9436-5d3930d1d751","","127.0.0.1","visa","STARTED","","","Payment request received"
"2026-06-02T02:48:22.040Z","72","INFO","PAYMENT_REQUEST_SENT","app.services.card_client","ce09d926-8853-4d7a-88bd-2c40a424b804","7d6cccb5-8ebb-426d-9436-5d3930d1d751","","127.0.0.1","visa","SENT","","","Sending card verification to visa"
"2026-06-02T02:48:22.675Z","73","INFO","PAYMENT_REQUEST_SENT","app.services.card_client","ce09d926-8853-4d7a-88bd-2c40a424b804","7d6cccb5-8ebb-426d-9436-5d3930d1d751","","127.0.0.1","visa","SUCCESS","","640","Card verification completed for visa"
"2026-06-02T02:48:22.676Z","74","ERROR","PAYMENT_DECLINED","app.services.payment_service","ce09d926-8853-4d7a-88bd-2c40a424b804","7d6cccb5-8ebb-426d-9436-5d3930d1d751","","127.0.0.1","visa","FAILED","PAYMENT_DECLINED","656","technical=Card not found in provider | functional=La tarjeta fue rechazada por el proveedor"
